,meanRR,minRR,maxRR,sdRR,modeRR,nBB,meanBB,SDSDb,CVNNb,SDNNb,RMSSDb,medianBB,q20BB,q80BB,minBB,maxBB,meanTT,SDTT,medianTT,q20TT,q80TT,minTT,maxTT,meanBA,SDBA,medianBA,q20BA,q80BA,minBA,maxBA,meanBW,SDBW,medianBW,q20BW,q80BW,minBW,maxBW,max_rsp,min_rsp,mean_rsp,sd_rsp,ku_rsp,sk_rsp,median_rsp,q1_rsp,q3_rsp,q05_rsp,q95_rsp,totalpower_rsp,LF_rsp,HF_rsp,VLF_rsp,VHF_rsp,LF/HF_rsp,rLF_rsp,rHF_rsp,peakLF_rsp,peakHF_rsp,SD1_rrv,SD2_rrv,SD1SD2_rrv,apEn_rrv
ql3b_Counting1,13.378693796561242,8.174386920980927,19.893899204244033,4.397585582264568,11.719512283263105,11.0,5026.363636363636,2876.0447075801867,1677.3300901745483,0.3337064748041243,2881.9373345026083,5090.0,3388.0,6930.0,3016.0,7340.0,2794.4,575.2469382795531,2780.5,2444.3999999999996,3320.0,1588.0,3698.0,1.2176083206075043,0.5826881758576195,1.0221605197764636,0.9203059906324681,1.2229547936224237,0.833570375879015,3.085553081954725,14009.782608695652,9047.548123093766,13123.0,4684.400000000001,22966.4,151.0,29040.0,2.46411935452374,-2.4273889456143904,-1.8947806286936004e-17,0.5443508535261482,7.302568241436676,0.17145365295743834,0.007892364441901459,-0.27960336028305877,0.2569503880519644,-0.5692751911272597,0.5890753136381471,409560.90236662247,332059.9036758382,77499.42477907012,0.0,1.5739117141219414,4.284675720141808,81.07736305959817,18.922636940401823,0.12,0.2,1016.8353578628155,662.1774271296175,1.5355935074237674,0.09531017980432521
ql3b_Counting2,12.179929379501669,6.684491978609626,16.787912702853944,2.9440464184504904,10.10342072424432,11.0,5292.181818181818,2343.3983954931778,1564.7492868119518,0.2956718685356009,2345.0727067619887,4632.0,4080.0,6788.0,3574.0,8976.0,2684.1,783.9473770604759,2508.5,2147.4,3484.7999999999997,1545.0,4263.0,1.4552155575901706,0.3980315262618184,1.3980448960760055,1.0645359091122994,1.6894352102022696,1.0127094106841827,2.3414016216945788,15187.782608695652,8955.598399429904,16498.0,5738.400000000001,23905.200000000004,49.0,29156.0,1.6412384829424427,-1.7366341948500914,1.2316074086508403e-17,0.5466942497975003,0.9328517610224383,0.01598863295676326,-0.022069590453685204,-0.3424869261926836,0.30857734663726133,-0.9021672998616631,0.9278956877166675,739879.1219446117,597570.1933254291,142301.20022216835,0.0,7.728397014157738,4.199333472890391,80.76676548611366,19.23323451388634,0.0784313725490196,0.1568627450980392,828.5164482374504,801.2953918499719,1.0339713127822094,0.09531017980432521
ql3b_Counting3,11.094999674378247,5.643340857787811,15.440041173443129,3.136084829199677,9.796700315655318,9.0,5978.444444444444,2973.2760446181246,2103.7107485536712,0.35188262901875333,2980.5600983707745,5128.0,4264.8,7384.0,3886.0,10632.0,3044.375,790.7512152219559,2705.0,2360.0,3759.8,2246.0,4528.0,1.6231347901020947,0.47350493271999394,1.5685335792789707,1.1932318728535949,1.8604836604959825,1.0370521044070697,2.5185751572891633,14748.105263157895,8663.567588317223,14386.0,5661.6,23971.6,1981.0,28884.0,1.6590760378756853,-1.849480262764518,5.3053857603420813e-17,0.5920462101069659,0.9756832824874637,-0.12993936684868196,-0.0017534396911575148,-0.26445898172679405,0.34685239992790334,-1.0308719120552314,0.8699103971292633,328453.13770581846,301469.72476039035,26982.062393191805,0.0,1.3505522363199216,11.172968187800874,91.78507669968161,8.214923300318397,0.08333333333333333,0.16666666666666666,1051.2118267444957,1106.3608383739456,0.9501527804341808,0.11778303565638337
ql3b_Math,10.236552965726307,5.41809644211667,17.49271137026239,4.496582006405906,12.07461492814572,8.0,6975.0,2916.1932132735747,2669.3542290224427,0.3827031152720348,3113.943939306367,6842.0,4190.0,9485.2,3430.0,11074.0,3102.4444444444443,1031.3617870575142,3067.0,2358.6000000000004,3727.8,1589.0,4996.0,1.2740517002224707,0.4484683367087961,1.0617655578816387,0.8868061824866029,1.7481263656384118,0.7701863500009789,2.095367087534775,13308.421052631578,8946.102452234301,13318.0,3340.3999999999996,21594.0,260.0,29122.0,1.474333661636491,-1.1088162758215458,-1.4210854715202004e-17,0.5048167030789532,0.4008959189968424,0.3117770876432834,-0.021028062216238555,-0.250419635116641,0.2707092877061171,-0.8515887315721262,1.0176403593116627,113403.17547595111,85122.5355544927,28278.90342866169,0.0,1.7364927967126755,3.010107367466658,75.06301182574721,24.93698817425278,0.07894736842105264,0.15789473684210528,1031.0299981779663,1345.3387707797858,0.7663720250776391,0.039755402515463834
ql3b_Reading,12.908702157894346,7.526342197691922,16.816143497757846,2.6805956701870084,9.289801300065925,11.0,4885.818181818182,1649.154644052522,1193.378231452956,0.24425350822384853,1650.9793457218052,4714.0,3724.0,5334.0,3568.0,7972.0,2463.3,582.9807972823804,2258.0,2004.0,2958.0,1686.0,3653.0,1.545275137260476,0.4945738562476964,1.3196305450081711,1.1886225053101422,1.9829077667380561,1.083878755629718,2.6748143263315476,14870.260869565218,8249.64169033441,14399.0,6622.6,23749.800000000003,2132.0,29004.0,1.89267567363977,-1.441296404952703,-3.789561257387201e-18,0.5920238075562049,0.5342145916012524,0.35930896015418606,0.005823653028231788,-0.37925770522757435,0.33254131391010466,-0.9811143079542085,1.160175715490415,180017.3030432478,169695.12078851747,10321.182738442874,0.0,0.999516287478232,16.441441362767584,94.26652889975762,5.7334711002423795,0.08450704225352114,0.16901408450704228,583.0642160174126,659.4242792011831,0.8842019234167842,0.09531017980432521
ql3b_Relax,12.361187548433033,6.600660066006601,19.907100199071003,3.9872427735454394,13.306440133064402,10.0,5422.88,2868.488363765061,1833.4459865510082,0.3380945155620276,2869.4971975359495,4732.0,3886.8,6913.6,3014.0,9090.0,2964.5,1289.1474249802982,2533.5,1842.8,3820.2000000000016,1566.0,6687.0,1.4746108413916295,0.5829750927845005,1.1804042240912123,0.9837012591657888,1.9114737246997289,0.937742700815727,3.0614840493839797,34344.56862745098,20355.935683220458,33582.0,12913.0,53363.0,2205.0,73353.0,2.2873525336392673,-2.890432901744851,8.147556703382482e-18,0.6094806521543213,4.608921528094778,-0.5697050083237218,-0.005357252842264777,-0.1674567121328196,0.1841481045391321,-1.0777496617575815,1.0003514591036868,351900.4127431073,253384.93823596055,98511.61728745673,0.0,3.8572196899959827,2.572132558707099,72.00551817254114,27.994481827458856,0.1171875,0.1640625,1014.1637868864893,835.0269409950197,1.2145282230990175,0.09998938230106491
ql3b_Speaking,11.67173942441509,7.2727272727272725,16.260162601626018,2.9636932382873464,8.987435328898744,10.0,5509.6,2389.971537616564,1487.4310202493425,0.2699707819531985,2391.750172758202,5167.0,4133.2,6997.599999999999,3690.0,8250.0,2846.3333333333335,671.3435947577233,3001.0,2106.2,3502.2,1922.0,3624.0,1.3973993327048477,0.28111737404144466,1.3473693540830398,1.2116715181221887,1.5550108570086305,0.9552171625311756,2.034098050517541,15088.095238095239,8630.444224646795,14907.0,5796.0,23638.0,1712.0,29260.0,1.2557902718280465,-1.546463005527663,2.0842586915629606e-17,0.5152226784572629,0.08961074505944744,-0.46861930716763084,0.06865768065772357,-0.34293552845554226,0.37321853953584727,-0.9616106034137866,0.694335201041657,365495.31387560273,339985.6759893027,25507.965152621866,0.0,1.6727336781838809,13.328608297646074,93.02095514632582,6.979044853674181,0.12328767123287673,0.16438356164383564,844.9825405457561,693.5733113893621,1.2183031363376597,0.10536051565782678
ql3b_Stroop,10.823430141265794,4.861448711716092,16.01708489054992,3.9903373631756187,11.155636178833829,8.0,6519.5,4866.7967590477365,2798.193122355925,0.42920363867718764,4872.952463782683,5756.0,4011.6000000000004,8258.4,3746.0,12342.0,3206.875,1408.7076912457744,2815.0,2136.0,3784.0000000000005,1800.0,6455.0,1.5668832762997356,0.5884428790006714,1.332676216863793,1.0747466129469974,1.8667999565273852,1.047424475596841,2.896225793041196,15363.333333333334,8398.496809945615,14133.0,7502.000000000002,23526.600000000002,1172.0,29018.0,2.030727312830932,-2.4185607975460996,6.631732200427602e-18,0.6086393692248748,4.313218417421568,-0.5802674868860729,0.04160304267116284,-0.20291450477364745,0.19043934091746081,-0.9247838956327417,0.9895852374625207,907389.6795887552,872191.6796379975,35192.55607710904,0.0,5.443873648629275,24.783413791455565,96.12153763621714,3.878462363782847,0.09523809523809523,0.19047619047619047,1720.6724954896831,1167.895141365221,1.473310774697023,0.1335313926245223
ql3b_Video1,11.451940492160215,2.5380710659898478,19.64636542239686,3.5500993614590834,17.10829435640701,9.364161849710984,6143.333333333333,4156.244883611213,3745.188953350191,0.6096346641373073,4206.776858648619,5806.0,4229.2,6710.0,3054.0,23640.0,3544.5652173913045,2042.750401362935,3285.0,2195.2,3902.0000000000005,1677.0,11890.0,1.656880809592806,0.5614772992208077,1.438264292254337,1.2006810843614493,2.169911286839189,1.0913109494997335,3.441475221058829,47025.480769230766,22854.73265539613,47482.5,23567.400000000005,69502.20000000001,660.0,84520.0,2.5134493194320684,-2.4294824522966127,-6.5714935099200015e-18,0.6258832840971487,3.1634672556491967,-0.48877806139122554,0.02976781463777719,-0.20547914603746542,0.24333862777730927,-1.2158019897466337,1.061553433573983,150016.3174223702,104879.10781790913,45133.74339515408,0.0,3.466209306989111,2.323740508286086,69.91341539729112,30.0865846027089,0.140625,0.1640625,1469.4544707366906,1436.428572926041,1.0229916742350613,0.052573849137940165
ql3b_Video2,13.67055459064113,6.993006993006993,19.48051948051948,3.4967548791135625,12.487512487512486,11.379310344827585,4738.636363636364,2046.8073296961684,1420.8575370162444,0.2998452356293273,2050.6468665834623,4328.0,3615.6000000000004,6135.200000000001,3080.0,8580.0,2464.181818181818,839.446118058787,2164.0,1735.0,3207.6,1566.0,4604.0,1.5289827143232808,0.5119560066523287,1.367485570807267,1.1561185791196058,1.7922122411406662,0.9503679716543978,3.1972894666089853,28273.260869565216,15637.215986278128,26803.0,13505.0,43473.0,1929.0,56141.0,2.444116744337001,-2.085962012122931,-7.350442094070002e-19,0.6279561467369235,2.1726940403838517,0.04287409835678977,-0.042509396596087476,-0.3002590277119402,0.3363763067181594,-1.0416615355721928,1.0633702806647953,134250.17705322048,97602.0516977451,36645.32294830537,0.0,2.802407170017385,2.663424520379581,72.70313624760075,27.296863752399247,0.140625,0.1640625,723.655671305245,679.8384712111955,1.0644523691281917,0.1074194401196551
qw5t_Baseline,13.832507115599446,8.957897879964168,19.169329073482427,3.3015801071312545,10.211431193518258,12.0,4608.666666666667,801.975906977199,1162.1644557558204,0.2521693452384971,815.3205727587379,4455.0,3587.2,5802.4000000000015,3130.0,6698.0,2201.5,501.3587371666453,2049.0,1719.4,2723.2000000000003,1535.0,3027.0,1.1973347937752767,0.4780497915939472,1.1134143931015112,0.7662930961899663,1.5748470801359766,0.6985969191623674,2.287421601936453,13481.576923076924,8010.222291994134,13184.5,6176.0,21068.0,256.0,28938.0,1.7377787678431884,-1.5822274163798098,3.221127068779121e-17,0.4954928161648737,1.7806179612517168,0.29433555073502504,-0.01955435675000701,-0.27019552349770576,0.21534475888071775,-0.8043554535926557,0.9294248711920567,40397.98389704006,33369.78497872354,7028.041610835001,0.0,0.1573074815146569,4.748091549042334,82.60292148327724,17.397078516722754,0.08219178082191782,0.16438356164383564,283.5413010859046,759.9579588197978,0.3731012982958157,0.08701137698962969
qw5t_Breathing,8.484280437880967,5.061582588155897,19.132653061224488,3.9789154768829054,14.071070473068591,7.0,8290.095238095239,3042.764090428306,2740.403409732327,0.33056356182006563,3043.2738621425447,8884.0,4986.0,10670.0,3136.0,11854.0,3662.3333333333335,1247.8630622877745,3455.5,2168.4,4971.0,1798.0,5493.0,1.4435178734767495,0.2723985711252194,1.4116590142142535,1.2721468711412396,1.6671092710830373,0.9339219561037937,2.130502144856819,45389.82978723404,28106.44586576307,44777.0,15852.800000000001,75529.40000000001,329.0,89199.0,1.3899215271175938,-1.2303973369447414,-1.1368683772161604e-17,0.5312028312391425,-0.6305413682512397,-0.13167145573657046,0.003295839420892105,-0.3722997927328692,0.42291171012577256,-0.897275700179061,0.7800569787053263,208338.0571972297,190984.849414969,17350.882831572188,0.0,2.324950688520731,11.00721221328561,91.67167213973673,8.328327860263274,0.0703125,0.1640625,1075.7795609463863,1523.464611912597,0.7061401705917045,0.17335445091751822
qw5t_Counting1,11.603553219092209,5.719733079122975,17.878426698450536,4.002065422877476,12.158693619327561,10.0,5873.0,3231.6926421510652,2143.1717150055897,0.3649194134182853,3242.1346877224787,5960.0,3834.7999999999997,7454.0,3356.0,10490.0,2400.818181818182,578.0197886171873,2263.0,1818.0,2774.0,1627.0,3438.0,1.9027077321177333,0.44826585632490856,2.125740640708637,1.4426603219326282,2.1625697139598814,1.0778919308092818,2.484528375810628,14446.260869565218,8884.341619889658,15236.0,5577.6,22990.6,10.0,29375.0,1.6286162952274814,-1.7277188596738626,1.1368683772161604e-17,0.6712889197187543,-0.10375495886743646,0.3054437527126811,-0.11605774395602171,-0.4315015534513733,0.3777671225049913,-1.0800502914633572,1.2539069031389827,984409.4022823705,764260.8492385659,220145.2394790319,0.0,3.3135647727357282,3.4716210582030738,77.63674544457372,22.363254555426284,0.11320754716981132,0.1509433962264151,1142.5758909878443,1052.860694477341,1.085210889703732,0.10536051565782678
qw5t_Counting2,11.956388360868424,6.270903010033445,18.214936247723134,3.5797254925430617,11.94403323768969,9.0,5503.555555555556,2711.7818865093113,1747.9503623203384,0.31760383713322793,2717.3584599754226,5658.0,4211.2,6091.200000000001,3294.0,9568.0,2972.3333333333335,1514.7180155615324,2568.0,1827.4,3996.400000000001,1572.0,5885.0,1.7976928582088862,0.4853720975983936,1.7847614470199713,1.2508116405232088,2.2041932788703615,1.1504719135795172,2.6183972256888333,15505.2,8423.177017016798,16720.5,7626.400000000001,24071.0,1552.0,28303.0,1.8007949790355116,-1.1421867310636664,-1.8474111129762604e-17,0.6026266423994767,0.29130516754842306,0.5512757662812434,-0.03106650737785777,-0.4017350423423463,0.2862529526530363,-0.9549711939774493,1.217783433155658,557544.5878494451,543540.9464020947,13999.723878998939,0.0,3.9175683514633306,38.825119059488266,97.48902194490302,2.5109780550969925,0.09302325581395349,0.18604651162790697,958.7596805247913,797.1058587163941,1.2028009454963908,0.11778303565638337
qw5t_Counting3,13.743694699272588,7.223693715386467,18.879798615481434,3.738397557573095,11.656104900094967,11.0,4774.545454545455,2355.7049051186355,1554.131874809059,0.32550362952969625,2362.27043329082,4088.0,3580.0,5900.0,3178.0,8306.0,2407.6363636363635,1063.3297848762436,1931.0,1675.0,2696.0,1608.0,5310.0,1.6615037584447927,0.5475487040891461,1.639634658838586,1.1231084325363496,1.9968273055186145,0.9580847510055757,2.664428565431171,15319.875,8448.28290400136,16905.5,5323.0,23200.0,1139.0,28817.0,1.8865195983795904,-1.7716824863957503,-4.831690603168681e-17,0.6097490022209642,0.9523099335904734,0.477787680957427,-0.02263977917918939,-0.3610921746326792,0.2583962222767381,-0.8628971435525514,1.1019574246595052,143844.89849981442,68248.4418460604,75594.32589841992,0.0,2.1307553340809564,0.902824928127138,47.44655773538485,52.553442264615136,0.12857142857142856,0.17142857142857143,832.8674564418998,768.1866179516537,1.0841993819974574,0.09531017980432521
qw5t_Math,10.914435136300447,7.485029940119761,15.082956259426847,2.696987481745572,7.597926319307087,9.0,5822.444444444444,2260.738153789598,1338.6161271262456,0.22990620862059102,2272.3067574603565,5894.0,4270.8,6884.8,3978.0,8016.0,2967.3333333333335,456.61143218276965,2938.0,2666.6,3448.2,2078.0,3559.0,1.8368273979687164,0.6953533686751822,1.7845815206989748,1.1671912083439366,2.5806778678003397,1.0781927150406676,3.1151600363583416,15239.2,8501.744054016212,15536.5,7065.400000000001,23784.2,1345.0,29106.0,2.311250806429676,-1.4972615653061694,0.0,0.7097668568048892,0.7607792994211993,0.777194751831462,-0.045851318985988904,-0.4943185451059535,0.31675160772527566,-0.9299589372847987,1.5240438184152088,219528.86388176176,212128.0578238138,7400.059093583403,0.0,0.7469643645509279,28.665724846407,96.62910646823075,3.370893531769261,0.08571428571428572,0.17142857142857143,799.2916395158903,499.4663402072255,1.6002913012802207,0.11778303565638337
qw5t_Reading,12.387259243613613,7.9197465681098205,18.844221105527637,4.245166982332003,10.924474537417817,9.0,5419.111111111111,2705.8016834202763,1705.4868607229917,0.31471708657645625,2736.913407472001,6216.0,3613.6000000000004,7121.200000000001,3184.0,7576.0,3017.4444444444443,960.7652171415948,3216.0,1972.4,3708.3999999999996,1722.0,4790.0,1.288956550853025,0.5274472537161065,1.1412984548637426,0.9453716621340976,1.3441638077926994,0.8937322331454745,2.791985373157197,13776.55,8318.283551761144,14423.0,5527.8,22215.4,296.0,27453.0,2.100866009283916,-2.8490027015452872,-3.221127068779121e-17,0.5666644957276897,8.373864711618475,-1.1046083863724094,0.02288984257415766,-0.1877448062437989,0.21430810591575197,-0.6968647814506197,0.6613857776009486,516543.8271458964,295829.9907515151,220707.97237798586,0.0,5.864016395394291,1.3403683952334753,57.27168414867266,42.728315851327324,0.10084033613445378,0.1512605042016807,956.6453594462265,723.9480299026995,1.3214282240326036,0.11778303565638337
qw5t_Relax,10.489972807691206,5.3466405275351985,17.07455890722823,3.049415302039446,11.727918379693032,9.2,6206.608695652174,2566.446325914815,1782.9069994309962,0.2872594498634899,2573.230230310109,6116.0,4661.6,7529.2,3514.0,11222.0,2654.8518518518517,861.1379079860814,2498.0,1876.8000000000002,3309.8,1579.0,4642.0,2.0180819913121857,0.569611624147067,2.0322141860298135,1.4302609804596742,2.4433482458687084,1.0961088761853897,3.055483329073432,36616.942307692305,21134.048708744725,35910.0,14974.400000000003,58279.600000000006,1386.0,73980.0,2.155659712334177,-2.3775303446347538,-3.0316490059097608e-18,0.7728857895917964,0.3905440523510162,0.20377621058046141,-0.07957404930049675,-0.48137801437797145,0.4259115660259542,-1.088651605275114,1.4092087217782607,191344.05492653634,127604.35725840702,63737.21247064723,0.0,2.485197482081352,2.002038562906597,66.68930198445578,33.31069801554422,0.0703125,0.1640625,907.375800302833,857.7456085143309,1.057861201848022,0.015203929005852324
